AdigNCBI_PRO	Acervicorn_PRO	Adigitifer_PRO	Aelegantis_PRO	Ahyacinthu_PRO	Amillepora_PRO	Apallida_PRO	Apalmata_PRO	Atenuis_PRO	Fscutaria_PRO	Mauretenra_PRO	Mcavernosa_PRO	Nvectensis_PRO	Ofaveolata_PRO	Pastreoide_PRO	Paustralie_PRO	Pcarnosus_PRO	Pdaedalea_PRO	Pdamicorni_PRO	Plobata_PRO	Pstrigosa_PRO	Shystrix_PRO	Spistillat_PRO	Ssiderea_PRO
XP_015779579.1	NA	adi_EST_assem_5189	NA	contig152968	c022419p	NA	Contig_7291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XP_015779586.1	GASU01084200.1	adi_EST_assem_3442	comp7386_c0_seq1	NA	c004486	Locus_2029_Transcript_1/4_Confidence_1.0_Length_2496	Contig_41036	NA	comp6325_c0_seq2	comp18790_c0_seq1	comp5894_c0_seq1	jgi|Nemve1|183962|estExt_GenewiseH_1.C_530042	comp53699_c0_seq1	NA	FX458461.1	Unigene148601_Mix_Normal_N	NA	NA	c56227_g1_i1	comp7282_c0_seq2	comp4119_c0_seq1	Spi_isotig04878	NA
XP_015779601.1	NA	NA	NA	NA	NA	Locus_1220_Transcript_1/2_Confidence_1.0_Length_1141	Contig_456	isotig09273	comp2225_c0_seq1	comp3026_c0_seq1	comp13504_c1_seq1	jgi|Nemve1|239961|estExt_fgenesh1_pg.C_220093	NA	NA	FX442121.1	Unigene33640_Mix_Normal_N	c16330_g1_i1	bu_91849.1_c26509	c36244_g1_i3	comp3546_c0_seq1	comp7353_c0_seq1	Spi_isotig07072	comp252634_c0_seq2
XP_015779609.1	GASU01081212.1	adi_EST_assem_7913	comp66837_c0_seq1	NA	c011957	Locus_14387_Transcript_1/1_Confidence_1.0_Length_3087	Contig_7922	NA	NA	NA	NA	NA	NA	NA	FX441047.1	Unigene11464_Mix_Normal_N	NA	NA	c57120_g1_i3	NA	comp43469_c0_seq1	Spi_isotig07333	NA
XP_015779610.1	GASU01083886.1	adi_EST_assem_246	comp34282_c0_seq3	contig74049_107631_77935	c007718	Locus_4307_Transcript_1/1_Confidence_1.0_Length_1227	Contig_14757	NA	NA	comp65643_c0_seq1	comp17658_c0_seq1	NA	NA	NA	NA	NA	NA	NA	c59677_g4_i2	NA	NA	NA	comp249086_c2_seq6
XP_015779612.1	NA	NA	NA	NA	c013978	NA	Contig_19847	NA	comp20742_c0_seq3	comp58393_c0_seq1	comp95452_c0_seq1	jgi|Nemve1|161481|estExt_gwp.C_210329	NA	NA	FX503960.1	NA	NA	NA	c58710_g2_i2	comp80343_c0_seq1	comp13094_c0_seq5	Spi_isotig07616	NA
XP_015779630.1	GASU01071352.1	adi_EST_assem_16644	NA	NA	c010739	NA	NA	NA	NA	NA	comp24690_c0_seq2	NA	NA	NA	NA	NA	NA	NA	NA	NA	comp87653_c0_seq1	NA	comp244752_c0_seq1
XP_015779619.1	GASU01027569.1	adi_EST_assem_16880	comp18523_c0_seq1	NA	c005869	NA	NA	NA	NA	NA	NA	NA	NA	isotig03177	FX473713.1	Unigene5476_Mix_Normal_N	NA	NA	c45268_g1_i1	NA	NA	Spi_isotig05688	comp211633_c0_seq1
XP_015779615.1	GASU01009060.1	adi_EST_assem_10951	NA	NA	c002394	NA	Contig_41478	NA	comp33199_c0_seq3	NA	NA	NA	NA	isotig00818	NA	NA	NA	NA	NA	NA	NA	NA	comp258473_c0_seq5
XP_015779636.1	GASU01031827.1	adi_EST_assem_2087	comp7381_c0_seq1	NA	c013422	Locus_8840_Transcript_1/3_Confidence_1.0_Length_1919	Contig_7045	isotig09454	NA	comp41854_c0_seq2	comp4651_c0_seq1	jgi|Nemve1|102934|e_gw.66.41.1	comp42999_c0_seq1	NA	FX464569.1	Unigene68623_Mix_Normal_N	NA	NA	c44067_g1_i1	comp2828_c0_seq1	comp20946_c0_seq3	NA	comp245028_c0_seq1
XP_015779635.1	GASU01030703.1	adi_EST_assem_25	NA	NA	c001056m	Locus_8908_Transcript_2/7_Confidence_1.0_Length_1255	Contig_4388	isotig05591	NA	comp1264_c0_seq1	NA	jgi|Nemve1|186036|estExt_GenewiseH_1.C_790013	comp11961_c0_seq1	isotig04655	NA	Unigene45463_Mix_Normal_N	c12115_g1_i1	NA	c42243_g1_i1	comp1506_c0_seq1	NA	Spi_isotig06602	comp241485_c0_seq1
XP_015779638.1	GASU01080864.1	adi_EST_assem_5674	comp77612_c0_seq1	NA	c000930p	NA	Contig_27669	NA	NA	NA	NA	NA	comp45348_c0_seq10	NA	FX452593.1	Unigene79308_Mix_Normal_N	NA	NA	c46985_g1_i1	NA	NA	NA	NA
XP_015779637.1	GASU01080477.1	adi_EST_assem_8160	comp66037_c0_seq1	NA	c008665	NA	Contig_35386	NA	NA	comp67832_c0_seq1	comp124692_c0_seq1	jgi|Nemve1|171064|estExt_gwp.C_1670034	NA	isotig04315	NA	NA	NA	NA	c55899_g1_i3	NA	comp85941_c0_seq1	NA	comp224849_c0_seq1
XP_015779642.1	NA	adi_EST_assem_2539	NA	NA	c016979	Locus_9896_Transcript_1/1_Confidence_1.0_Length_1056	Contig_12234	isotig11158	NA	comp8172_c0_seq1	NA	NA	comp44238_c0_seq1	isotig04634	FX465049.1	Unigene114903_Mix_Normal_N	c16530_g1_i1	bu_91849.1_c12086	c43339_g1_i1	comp15334_c0_seq2	comp11396_c0_seq1	Spi_isotig06788	comp235803_c0_seq1
XP_015779617.1	GASU01013535.1	adi_EST_assem_6353	comp63405_c0_seq1	NA	c031257	Locus_14938_Transcript_1/1_Confidence_1.0_Length_1037	Contig_3999	NA	comp17038_c0_seq1	comp8964_c1_seq1	comp24720_c0_seq1	jgi|Nemve1|236523|estExt_fgenesh1_kg.C_200007	comp41702_c0_seq1	NA	FX441996.1	Unigene78702_Mix_Normal_N	c16510_g1_i1	bu_91849.1_c30734	c49892_g1_i1	comp5401_c0_seq1	comp18412_c0_seq1	Spi_isotig09343	comp238650_c0_seq2
XP_015779618.1	NA	NA	NA	NA	c004112p	NA	Contig_37659	NA	NA	comp65945_c0_seq1	NA	NA	NA	NA	NA	NA	c11854_g1_i1	NA	c52640_g1_i1	comp18290_c0_seq1	NA	NA	comp246826_c0_seq1
XP_015779644.1	NA	adi_EST_assem_20777	NA	NA	NA	NA	F66KHFO02F0FK3	isotig31640	NA	comp507_c0_seq2	NA	NA	comp27270_c0_seq1	isotig22378	FX438962.1	Unigene152899_Mix_Normal_N	c11518_g1_i1	bu_91849.1_c555	c40480_g1_i1	comp1871_c0_seq1	comp10215_c0_seq1	NA	NA
XP_015779650.1	GASU01026113.1	adi_EST_assem_13559	NA	NA	c005216	NA	NA	NA	NA	comp7347_c0_seq1	NA	NA	comp36346_c0_seq1	isotig03868	FX456251.1	Unigene136837_Mix_Normal_N	c17277_g1_i1	NA	c55886_g1_i2	comp8490_c0_seq1	comp2783_c0_seq1	Spi_isotig06686	comp239464_c0_seq1
XP_015779645.1	NA	NA	NA	NA	NA	Locus_5872_Transcript_2/8_Confidence_1.0_Length_2143	NA	NA	NA	NA	NA	NA	NA	NA	FX453146.1	NA	NA	NA	NA	NA	NA	Spi_isotig04930	comp254777_c0_seq1
XP_015779689.1	GASU01014117.1	adi_EST_assem_3116	comp21450_c0_seq1	contig149706_180301_115078_158325	c008207	Locus_8254_Transcript_4/7_Confidence_1.0_Length_1938	Contig_2427	NA	NA	comp14979_c0_seq1	NA	jgi|Nemve1|228395|fgenesh1_pm.scaffold_16000018	comp46700_c0_seq4	isotig03266	NA	Unigene24825_Mix_Normal_N	NA	bu_91849.1_c484	c63053_g2_i2	comp26670_c0_seq1	comp3262_c0_seq2	Spi_isotig04845	comp252189_c1_seq1
XP_015779690.1	NA	NA	comp38144_c0_seq2	NA	NA	NA	NA	NA	NA	comp7899_c0_seq1	comp52226_c0_seq1	jgi|Nemve1|192292|estExt_GenewiseH_1.C_2350023	NA	NA	FX444405.1	NA	c15528_g1_i1	NA	c52184_g1_i2	comp22865_c0_seq1	comp6872_c0_seq1	Spi_isotig10528	comp235002_c0_seq2
XP_015779733.1	NA	NA	NA	NA	NA	NA	Contig_14677	NA	NA	NA	comp127876_c0_seq1	jgi|Nemve1|202318|fgenesh1_pg.scaffold_34000020	NA	NA	FX470029.1	NA	NA	NA	NA	comp30570_c0_seq1	NA	NA	comp252525_c0_seq2
XP_015779729.1	GASU01016255.1	adi_EST_assem_13922	NA	NA	c016763	NA	Contig_1888	NA	comp17716_c0_seq1	NA	NA	jgi|Nemve1|160402|estExt_gwp.C_130304	NA	NA	FX455099.1	NA	NA	NA	c55198_g1_i1	NA	NA	NA	comp256416_c0_seq1
XP_015779731.1	GASU01070944.1	adi_EST_assem_8297	comp59275_c0_seq1	NA	c027192	NA	Contig_2942	isotig32146	comp17914_c0_seq1	comp5771_c0_seq1	comp61036_c0_seq1	jgi|Nemve1|239298|estExt_fgenesh1_pg.C_130152	comp54071_c0_seq1	GCKDGN102DLWUL	NA	Unigene81846_Mix_Normal_N	c6778_g1_i1	bu_91849.1_c44492	c42996_g1_i1	comp16051_c0_seq1	comp49666_c0_seq2	Spi_isotig13303	comp244492_c0_seq1
XP_015779728.1	GASU01004465.1	adi_EST_assem_3677	NA	NA	NA	NA	Contig_11963	NA	NA	NA	NA	NA	NA	isotig06917	NA	NA	NA	NA	NA	NA	NA	NA	NA
XP_015779767.1	GASU01085391.1	NA	comp36001_c0_seq1	NA	NA	NA	NA	NA	comp110960_c0_seq1	NA	NA	jgi|Nemve1|203948|fgenesh1_pg.scaffold_47000007	NA	NA	FX469566.1	NA	c14202_g1_i1	bu_91849.1_c24024	NA	comp158228_c0_seq1	NA	NA	NA
XP_015779835.1	GASU01014636.1	adi_EST_assem_3825	comp64612_c0_seq1	NA	c012480	NA	Contig_3887	isotig11015	NA	comp112493_c0_seq1	comp8801_c0_seq1	jgi|Nemve1|236736|estExt_fgenesh1_kg.C_460003	comp46081_c0_seq2	isotig05538	FX503828.1	Unigene77591_Mix_Normal_N	c10882_g1_i1	bu_91849.1_lrc28063	c53381_g1_i3	comp16164_c0_seq1	comp11531_c0_seq1	Spi_isotig11221	comp252150_c1_seq1
XP_015779834.1	GASU01026567.1	adi_EST_assem_16478	NA	NA	c004320	NA	Contig_21083	NA	NA	NA	NA	NA	NA	NA	FX440271.1	NA	NA	NA	c52141_g1_i1	NA	NA	NA	comp262182_c1_seq1
XP_015779838.1	NA	adi_EST_assem_10659	comp26063_c0_seq1	NA	c010675	NA	Contig_22381	NA	comp91802_c0_seq1	comp157767_c0_seq1	comp32109_c0_seq9	jgi|Nemve1|99661|e_gw.53.58.1	comp100858_c0_seq1	NA	FX462057.1	Unigene53043_Mix_Normal_N	NA	NA	NA	NA	NA	NA	comp256146_c0_seq10
XP_015779836.1	GASU01092498.1	NA	NA	contig204921	NA	Locus_12837_Transcript_1/1_Confidence_1.0_Length_1455	NA	NA	NA	NA	NA	NA	comp54507_c0_seq1	NA	NA	Unigene30424_Mix_Normal_N	NA	NA	NA	NA	comp19980_c0_seq1	NA	NA
XP_015779848.1	GASU01081131.1	NA	comp9623_c0_seq1	NA	NA	Locus_633_Transcript_1/11_Confidence_1.0_Length_1780	NA	NA	NA	NA	NA	jgi|Nemve1|243062|estExt_fgenesh1_pg.C_780050	comp12108_c0_seq1	NA	FX463966.1	CL1392.Contig1_Mix_Normal_N	NA	NA	c32336_g1_i1	NA	comp921_c0_seq1	NA	comp250339_c0_seq5
XP_015779866.1	GASU01017048.1	NA	NA	NA	c005859	NA	NA	NA	NA	NA	NA	NA	NA	NA	FX799374.1	NA	NA	NA	c19759_g1_i1	NA	NA	NA	NA
XP_015779878.1	GASU01014570.1	adi_EST_assem_10012	comp7248_c0_seq1	NA	c010050	Locus_4212_Transcript_2/2_Confidence_1.0_Length_1068	F66KHFO01C76K7	NA	comp17601_c0_seq1	comp11683_c0_seq1	NA	jgi|Nemve1|247210|estExt_fgenesh1_pg.C_2780039	comp44604_c0_seq1	isotig05297	NA	NA	NA	bu_91849.1_c1857	NA	comp13059_c0_seq1	comp21242_c0_seq2	Spi_isotig07503	comp256915_c0_seq2
XP_015779901.1	GASU01015125.1	adi_EST_assem_19524	NA	NA	c023874	NA	Contig_27440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
XP_015779917.1	NA	NA	NA	NA	NA	NA	NA	isotig09120	NA	NA	NA	NA	comp45537_c0_seq2	NA	NA	NA	NA	bu_91849.1_c304	c61735_g2_i1	comp42589_c0_seq1	comp2458_c0_seq2	NA	NA
XP_015779955.1	NA	adi_EST_assem_11089	comp10578_c0_seq1	contig171183	c018048	Locus_928_Transcript_1/5_Confidence_1.0_Length_673	Contig_42604	isotig11073	NA	comp3816_c1_seq1	comp32013_c0_seq1	jgi|Nemve1|239804|estExt_fgenesh1_pg.C_200041	comp40821_c1_seq1	NA	FX461508.1	Unigene154041_Mix_Normal_N	c14364_g1_i1	bu_91849.1_c23924	c54836_g1_i1	comp28815_c0_seq5	comp16711_c0_seq1	Spi_isotig10198	comp184937_c0_seq1
XP_015779939.1	NA	adi_EST_assem_996	NA	NA	c007563	Locus_8487_Transcript_1/2_Confidence_1.0_Length_1230	Contig_23807	NA	NA	NA	NA	NA	NA	NA	FX451960.1	NA	NA	NA	c61101_g2_i3	NA	NA	NA	NA
XP_015779940.1	GASU01086738.1	adi_EST_assem_11104	comp53360_c0_seq1	NA	c004970	NA	Contig_41877	NA	NA	NA	NA	NA	NA	NA	FX440854.1	NA	NA	NA	c53840_g1_i1	NA	NA	NA	comp250632_c1_seq3
XP_015779993.1	NA	NA	comp87586_c0_seq1	NA	c010976	Locus_12945_Transcript_1/2_Confidence_1.0_Length_2378	Contig_18089	NA	NA	comp14088_c0_seq1	NA	NA	NA	NA	FX472934.1	NA	NA	NA	c50714_g1_i1	NA	comp3689_c0_seq2	Spi_isotig04931	comp224263_c0_seq1
XP_015779991.1	NA	NA	comp72867_c0_seq1	NA	NA	Locus_4338_Transcript_2/2_Confidence_1.0_Length_1907	NA	NA	NA	comp36380_c0_seq1	NA	NA	NA	NA	FX800943.1	NA	NA	NA	c48561_g1_i1	NA	comp36760_c0_seq1	NA	NA
XP_015779994.1	GASU01015644.1	adi_EST_assem_6690	NA	NA	c011537	NA	Contig_8720	isotig11747	comp15145_c0_seq3	NA	NA	jgi|Nemve1|190677|estExt_GenewiseH_1.C_1770064	comp10842_c0_seq1	isotig04751	FX494678.1	NA	NA	bu_91849.1_c18141	c54881_g1_i4	NA	NA	Spi_isotig04814	NA
XP_015779997.1	NA	adi_EST_assem_2334	comp44032_c0_seq1	NA	c004413	Locus_16356_Transcript_1/1_Confidence_1.0_Length_1401	Contig_13399	isotig13912	comp11493_c0_seq3	NA	comp35594_c0_seq1	NA	NA	NA	FX493142.1	Unigene145415_Mix_Normal_N	c16564_g1_i1	bu_91849.1_c60488	c53180_g1_i1	comp105811_c0_seq2	comp17939_c0_seq1	Spi_isotig10413	comp258777_c0_seq3
XP_015780000.1	NA	adi_EST_assem_17717	NA	NA	NA	NA	Contig_35987	isotig12228	NA	comp31502_c0_seq1	NA	jgi|Nemve1|216943|fgenesh1_pg.scaffold_278000026	NA	isotig10329	NA	NA	NA	bu_91849.1_c19602	NA	comp290903_c0_seq1	comp34688_c0_seq1	Spi_isotig06314	NA
XP_015780010.1	GASU01021609.1	adi_EST_assem_7653	comp105343_c0_seq1	NA	c023830	Locus_6649_Transcript_2/2_Confidence_1.0_Length_902	Contig_19993	isotig06073	comp23414_c0_seq1	NA	comp34862_c0_seq1	jgi|Nemve1|104900|e_gw.74.162.1	comp11550_c0_seq1	NA	NA	Unigene79065_Mix_Normal_N	c15408_g1_i4	NA	c62494_g1_i8	comp7441_c0_seq1	NA	Spi_isotig11797	comp230500_c1_seq6
XP_015780011.1	NA	adi_EST_assem_25136	NA	NA	c014318	Locus_13675_Transcript_1/1_Confidence_1.0_Length_1532	NA	NA	NA	NA	NA	jgi|Nemve1|242112|estExt_fgenesh1_pg.C_570041	NA	NA	FX470549.1	NA	NA	NA	NA	NA	NA	NA	comp221440_c0_seq2
XP_015780006.1	GASU01017178.1	NA	NA	NA	c021302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bu_91849.1_c14086	c58165_g1_i1	NA	comp9056_c0_seq4	NA	comp251418_c0_seq1
XP_015780033.1	NA	adi_EST_assem_3232	NA	NA	c007376	NA	Contig_17560	NA	NA	NA	comp41990_c0_seq1	NA	NA	NA	FX466518.1	NA	NA	NA	c61111_g1_i2	NA	NA	NA	NA
XP_015780035.1	GASU01030725.1	adi_EST_assem_1793	comp9889_c0_seq1	NA	NA	NA	Contig_19515	isotig10449	comp2124_c0_seq1	comp3919_c0_seq1	comp10703_c0_seq1	NA	comp42100_c0_seq1	NA	FX459752.1	NA	NA	bu_91849.1_c538	c56359_g1_i1	comp3053_c0_seq1	comp3678_c0_seq1	Spi_isotig06601	comp240611_c0_seq2
XP_015780037.1	NA	adi_EST_assem_633	NA	NA	c001628	Locus_2593_Transcript_1/18_Confidence_1.0_Length_4030	NA	NA	NA	NA	NA	NA	NA	NA	FX502354.1	Unigene17342_Mix_Normal_N	NA	NA	c61234_g1_i3	NA	NA	NA	NA
XP_015780040.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	comp65191_c0_seq1	NA	jgi|Nemve1|209497|fgenesh1_pg.scaffold_107000002	NA	NA	NA	NA	NA	bu_91849.1_c22793	NA	NA	NA	NA	comp239422_c0_seq2
XP_015780071.1	NA	NA	NA	NA	c019451	NA	NA	NA	NA	NA	NA	NA	NA	NA	FX437344.1	Unigene136108_Mix_Normal_N	c12357_g1_i1	NA	c60649_g8_i1	NA	NA	NA	NA
XP_015780097.1	NA	NA	comp4339_c0_seq1	NA	NA	NA	NA	NA	NA	comp210809_c0_seq1	NA	jgi|Nemve1|199838|fgenesh1_pg.scaffold_17000127	NA	NA	NA	NA	NA	NA	NA	comp56287_c0_seq1	NA	NA	NA
XP_015780127.1	GASU01030761.1	adi_EST_assem_3410	comp4533_c0_seq1	NA	c027405	Locus_9490_Transcript_1/3_Confidence_1.0_Length_1060	Contig_1472	isotig13374	NA	comp870_c0_seq1	NA	jgi|Nemve1|243274|estExt_fgenesh1_pg.C_830095	comp44600_c0_seq1	isotig05838	FX452066.1	Unigene46579_Mix_Normal_N	c14688_g1_i1	NA	NA	comp1023_c0_seq1	NA	Spi_isotig03132	comp236707_c0_seq1
XP_015780122.1	GASU01087074.1	adi_EST_assem_9579	NA	NA	NA	NA	Contig_11814	NA	NA	NA	comp99824_c0_seq2	NA	NA	NA	FX462799.1	NA	NA	NA	NA	NA	NA	NA	comp253310_c1_seq9
XP_015780124.1	NA	adi_EST_assem_13989	NA	NA	c008489	NA	Contig_30940	NA	NA	NA	NA	jgi|Nemve1|227865|fgenesh1_pm.scaffold_2000021	NA	NA	FX504397.1	NA	NA	NA	c54353_g1_i1	NA	NA	NA	comp259885_c0_seq3
XP_015780133.1	GASU01041040.1	adi_EST_assem_33496	NA	NA	c020402	NA	Contig_10564	NA	NA	comp44342_c0_seq1	comp253156_c0_seq1	NA	NA	NA	NA	NA	NA	NA	NA	comp75167_c0_seq1	NA	Spi_isotig09487	NA
XP_015780143.1	GASU01015150.1	adi_EST_assem_870	comp90033_c0_seq1	NA	NA	Locus_3417_Transcript_1/3_Confidence_1.0_Length_1446	Contig_39469	NA	NA	comp8359_c0_seq1	comp24132_c0_seq3	jgi|Nemve1|182641|estExt_GenewiseH_1.C_390296	comp46641_c0_seq11	NA	FX452760.1	CL681.Contig2_Mix_Normal_N	c16426_g1_i2	NA	NA	NA	comp19198_c0_seq1	Spi_isotig08843	NA
XP_015780146.1	GASU01031172.1	adi_EST_assem_2821	comp82_c0_seq2	NA	NA	NA	Contig_23059	isotig19603	comp183_c1_seq1	comp31_c0_seq1	comp341_c0_seq2	jgi|Nemve1|163400|estExt_gwp.C_390291	NA	isotig11874	FX449916.1	Unigene44838_Mix_Normal_N	c11322_g1_i1	bu_91849.1_c26484	c51598_g1_i1	comp429_c0_seq1	comp78_c0_seq1	Spi_isotig12498	comp253495_c0_seq2
XP_015780144.1	NA	NA	NA	NA	NA	NA	Contig_7396	NA	NA	NA	comp28870_c0_seq3	NA	NA	NA	NA	NA	NA	NA	c63143_g4_i1	NA	NA	NA	comp253573_c1_seq1
XP_015780141.1	GASU01030366.1	adi_EST_assem_2098	comp444_c1_seq1	NA	c006118	Locus_15907_Transcript_1/1_Confidence_1.0_Length_2083	Contig_2832	isotig09337	comp75353_c0_seq1	comp39691_c0_seq1	NA	jgi|Nemve1|163393|estExt_gwp.C_390277	comp11284_c0_seq1	NA	FX452466.1	Unigene46594_Mix_Normal_N	NA	NA	c54485_g1_i1	comp2838_c0_seq1	NA	Spi_isotig07627	comp255019_c0_seq1
XP_015780154.1	GASU01004609.1	adi_EST_assem_7676	NA	NA	c003760	Locus_3594_Transcript_1/1_Confidence_1.0_Length_1018	NA	NA	NA	comp45973_c0_seq5	comp52292_c0_seq1	jgi|Nemve1|95413|e_gw.39.227.1	NA	NA	FX441847.1	Unigene8530_Mix_Normal_N	NA	NA	c57356_g1_i2	NA	NA	NA	NA
XP_015780166.1	GASU01014921.1	adi_EST_assem_9871	comp4047_c0_seq1	NA	c009571	Locus_1909_Transcript_1/4_Confidence_1.0_Length_1821	Contig_21450	isotig00826	comp3942_c0_seq2	comp7420_c0_seq1	NA	NA	comp23801_c0_seq1	NA	FX503127.1	Unigene68685_Mix_Normal_N	NA	NA	NA	comp5211_c0_seq1	comp9760_c0_seq2	Spi_isotig02384	comp83298_c0_seq1
XP_015780189.1	NA	adi_EST_assem_15029	NA	NA	NA	NA	NA	NA	NA	comp71608_c0_seq1	NA	NA	NA	NA	NA	NA	NA	NA	c58668_g3_i1	comp42916_c0_seq1	NA	NA	NA
XP_015780195.1	NA	NA	comp6268_c0_seq50	NA	c005630	NA	Contig_35843	NA	NA	comp50134_c0_seq1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	comp260489_c0_seq1
XP_015780196.1	NA	NA	NA	NA	c016502	NA	NA	NA	comp63338_c0_seq1	NA	comp87188_c0_seq1	jgi|Nemve1|174826|estExt_gwp.C_3340002	comp12150_c0_seq1	NA	FX468277.1	NA	NA	NA	c53364_g1_i1	NA	NA	NA	comp257378_c0_seq5
XP_015780230.1	GASU01084538.1	NA	comp23475_c0_seq2	NA	c012931	NA	Contig_4878	NA	comp930_c0_seq22	comp22603_c0_seq1	comp10440_c0_seq5	jgi|Nemve1|172695|estExt_gwp.C_2210008	comp45849_c0_seq2	isotig03639	FX452556.1	CL1168.Contig1_Mix_Normal_N	c17702_g1_i1	NA	c61169_g2_i1	NA	NA	Spi_isotig01774	comp261958_c0_seq1
XP_015780243.1	NA	NA	NA	NA	c005029	NA	NA	NA	NA	NA	NA	NA	NA	NA	FX502235.1	NA	NA	NA	c57381_g1_i4	NA	NA	NA	comp248357_c0_seq3
XP_015780255.1	GASU01070178.1	adi_EST_assem_7602	NA	NA	c017766	NA	Contig_11431	NA	NA	NA	comp146457_c0_seq1	jgi|Nemve1|233285|fgsh_est.C_scaffold_171000006	NA	NA	FX447531.1	NA	c4705_g1_i1	NA	NA	NA	comp96908_c0_seq3	NA	comp238431_c0_seq11
XP_015780250.1	NA	NA	NA	NA	NA	Locus_14111_Transcript_1/1_Confidence_1.0_Length_1311	NA	NA	comp95270_c0_seq1	NA	NA	jgi|Nemve1|202059|fgenesh1_pg.scaffold_32000071	NA	NA	FX437967.1	Unigene72632_Mix_Normal_N	NA	bu_91849.1_c26877	c50931_g1_i1	NA	comp14182_c0_seq1	NA	comp260566_c0_seq3
XP_015780249.1	NA	adi_EST_assem_4430	NA	NA	c001010	Locus_4407_Transcript_1/2_Confidence_1.0_Length_2628	NA	NA	NA	NA	comp12444_c0_seq1	jgi|Nemve1|20089|gw.57.6.1	comp44662_c0_seq1	NA	FX503144.1	NA	NA	NA	c63124_g1_i1	NA	NA	NA	NA
XP_015780254.1	GASU01030880.1	adi_EST_assem_16360	NA	contig176071	NA	NA	Contig_13803	NA	comp5892_c0_seq1	NA	comp294_c2_seq84	NA	comp40822_c0_seq1	NA	FX459478.1	NA	NA	NA	NA	comp6614_c0_seq14	NA	Spi_isotig08417	NA
XP_015780267.1	NA	NA	comp291668_c0_seq1	NA	NA	NA	NA	NA	comp62306_c0_seq2	NA	NA	jgi|Nemve1|223817|fgenesh1_pg.scaffold_3385000001	NA	NA	NA	NA	NA	NA	NA	comp125073_c0_seq1	NA	NA	comp76938_c0_seq1
XP_015780270.1	GASU01031625.1	NA	comp2599_c0_seq1	NA	c015587	Locus_10217_Transcript_1/2_Confidence_1.0_Length_1353	NA	NA	NA	NA	comp1966_c0_seq2	jgi|Nemve1|241492|estExt_fgenesh1_pg.C_460075	comp40145_c0_seq1	NA	NA	NA	c11920_g1_i1	NA	NA	comp2225_c0_seq1	comp1734_c0_seq1	Spi_isotig05303	NA
XP_015780277.1	NA	NA	NA	NA	c004088	NA	NA	NA	NA	NA	comp28245_c0_seq2	NA	comp61141_c0_seq1	NA	FX441287.1	NA	NA	NA	c52659_g1_i1	NA	NA	NA	comp220876_c0_seq2
XP_015780293.1	GASU01004508.1	adi_EST_assem_18431	comp76907_c0_seq1	NA	c019332	Locus_3635_Transcript_1/2_Confidence_1.0_Length_780	Contig_13036	isotig14905	NA	comp22778_c0_seq1	comp57931_c0_seq1	jgi|Nemve1|175862|estExt_gwp.C_4790017	comp44691_c0_seq1	isotig07017	FX470963.1	NA	c14629_g1_i1	NA	c47983_g1_i1	comp23110_c0_seq1	comp13590_c2_seq1	NA	comp260849_c1_seq1
XP_015780288.1	GASU01045071.1	NA	NA	NA	c015113	NA	NA	NA	NA	comp10692_c0_seq1	comp39873_c0_seq1	NA	NA	NA	FX461107.1	NA	NA	NA	NA	NA	NA	NA	NA
XP_015780295.1	NA	adi_EST_assem_4746	NA	NA	c004640	NA	NA	NA	NA	NA	NA	NA	NA	NA	FX452309.1	NA	NA	NA	c61156_g2_i1	NA	NA	NA	NA
XP_015780301.1	GASU01014471.1	adi_EST_assem_5570	NA	NA	c002600	NA	Contig_144	NA	comp28872_c0_seq2	NA	NA	NA	comp34338_c0_seq1	NA	FX458437.1	Unigene115362_Mix_Normal_N	NA	NA	c53500_g1_i2	NA	comp5543_c0_seq1	NA	comp255660_c0_seq2
XP_015780305.1	GASU01080688.1	adi_EST_assem_15040	comp1299_c0_seq51	NA	c023780	Locus_11166_Transcript_1/1_Confidence_1.0_Length_1011	Contig_9340	NA	comp20894_c0_seq1	comp26713_c0_seq1	comp26254_c0_seq1	NA	comp41437_c0_seq1	isotig12711	FX437550.1	Unigene147698_Mix_Normal_N	NA	bu_91849.1_c716	c53962_g1_i1	comp229454_c0_seq1	comp9474_c0_seq2	Spi_isotig05624	comp263600_c0_seq3
XP_015780306.1	GASU01030096.1	NA	comp2821_c0_seq2	NA	c003486	Locus_12976_Transcript_1/1_Confidence_1.0_Length_2765	Contig_4145	isotig04121	comp2379_c0_seq1	comp29306_c0_seq2	comp3040_c0_seq1	jgi|Nemve1|242737|estExt_fgenesh1_pg.C_710009	comp43616_c0_seq1	NA	NA	Unigene45348_Mix_Normal_N	c10584_g1_i3	bu_91849.1_c184	c62025_g6_i1	comp16194_c0_seq1	comp2569_c0_seq1	Spi_isotig04677	comp246463_c0_seq1
